time,v,bsoc,i
19848025,112903,35607,6698
19848525,112902,35607,6694
19849025,112899,35608,6697
19849525,112897,35609,6697
19850025,112896,35610,6699
19850525,112895,35611,6697
19851025,112891,35612,6697
19851525,112892,35613,6700
19852025,112887,35614,6698
19852525,112887,35615,6697
19853025,112885,35616,6697
19853525,112884,35617,6697
19854025,112883,35618,6697
19854525,112881,35619,6700
19855025,112878,35620,6698
19855525,112877,35620,6698
19856025,112877,35621,6700
19856525,112873,35622,6696
19857025,112874,35623,6695
19857525,112871,35624,6700
19858025,112869,35625,6698
19858525,112870,35626,6701
19859025,112868,35627,6697
19859525,112864,35628,6702
19860025,112864,35629,6699
19860525,112863,35630,6701
19861025,112861,35631,6696
19861525,112858,35632,6698
19862025,112857,35633,6698
19862525,112856,35633,6697
19863025,112854,35634,6703
19863525,112851,35635,6695
19864025,112851,35636,6699
19864525,112848,35637,6699
19865025,112847,35638,6696
19865525,112844,35639,6698
19866025,112844,35640,6695
19866525,112839,35641,6698
19867025,112839,35642,6699
19867525,112837,35643,6694
19868025,112836,35644,6700
19868525,112834,35645,6698
19869025,112833,35646,6702
19869525,112832,35646,6700
19870025,112828,35647,6699
19870525,112827,35648,6699
19871025,112824,35649,6696
19871525,112823,35650,6699
19872025,112823,35651,6700
19872525,112821,35652,6700
19873025,112819,35653,6700
19873525,112819,35654,6696
19874025,112818,35655,6698
19874525,112816,35656,6699
19875025,112813,35657,6701
19875525,112810,35658,6699
19876025,112810,35659,6699
19876525,112806,35659,6703
19877025,112803,35660,6700
19877525,112803,35661,6699
19878025,112801,35662,6697
19878525,112803,35663,6698
19879025,112801,35664,6699
19879525,112799,35665,6693
19880025,112797,35666,6695
19880525,112794,35667,6698
19881025,112792,35668,6695
19881525,112791,35669,6699
19882025,112789,35670,6697
19882525,112786,35671,6696
19883025,112787,35672,6693
19883525,112783,35673,6695
19884025,112782,35673,6697
19884525,112781,35674,6697
19885025,112779,35675,6696
19885525,112776,35676,6693
19886025,112776,35677,6698
19886525,112776,35678,6696
19887025,112774,35679,6698
19887525,112771,35680,6700
19888025,112771,35681,6700
19888525,112769,35682,6701
19889025,112766,35683,6700
19889525,112765,35683,6703
19890025,112765,35684,6702
19890525,112762,35685,6699
19891025,112760,35686,6697
19891525,112758,35687,6696
19892025,112755,35688,6701
19892525,112754,35689,6699
19893025,112752,35690,6699
19893525,112750,35691,6702
19894025,112749,35692,6700
19894525,112749,35693,6699
19895025,112748,35694,6700
19895525,112745,35695,6697
19896025,112743,35696,6700
19896525,112743,35696,6702
19897025,112741,35697,6701
19897525,112739,35698,6701
19898025,112736,35699,6708
19898525,112735,35700,6704
19899025,112733,35701,6703
19899525,112731,35702,6704
19900025,112731,35703,6702
19900525,112729,35704,6706
19901025,112727,35705,6702
19901525,112723,35706,6698
19902025,112722,35707,6705
19902525,112721,35708,6702
19903025,112720,35709,6702
19903525,112719,35710,6700
19904025,112716,35710,6698
19904525,112713,35711,6701
19905025,112711,35712,6700
19905525,112710,35713,6698
19906025,112708,35714,6702
19906525,112708,35715,6702
19907025,112709,35716,6704
19907525,112705,35717,6698
19908025,112705,35718,6701
19908525,112702,35719,6697
19909025,112701,35720,6700
19909525,112698,35721,6699
19910025,112697,35722,6696
19910525,112695,35723,6697
19911025,112692,35723,6695
19911525,112691,35724,6698
19912025,112690,35725,6694
19912525,112688,35726,6694
19913025,112687,35727,6697
19913525,112683,35728,6699
19914025,112681,35729,6696
19914525,112679,35730,6696
19915025,112679,35731,6697
19915525,112676,35732,6698
19916025,112675,35733,6699
19916525,112674,35734,6693
19917025,112672,35735,6699
19917525,112670,35736,6701
19918025,112669,35736,6695
19918525,112667,35737,6698
19919025,112664,35738,6697
19919525,112663,35739,6699
19920025,112662,35740,6700
19920525,112656,35741,6697
19921025,112659,35742,6696
19921525,112657,35743,6698
19922025,112657,35744,6699
19922525,112652,35745,6701
19923025,112651,35746,6696
19923525,112653,35747,6696
19924025,112649,35748,6697
19924525,112650,35749,6696
19925025,112647,35749,6697
19925525,112646,35750,6702
19926025,112642,35751,6698
19926525,112641,35752,6697
19927025,112639,35753,6698
19927525,112638,35754,6696
19928025,112636,35755,6700
19928525,112635,35756,6696
19929025,112632,35757,6698
19929525,112630,35758,6699
19930025,112630,35759,6698
19930525,112626,35760,6700
19931025,112625,35761,6697
19931525,112624,35762,6699
19932025,112621,35763,6699
19932525,112621,35763,6701
19933025,112621,35764,6699
19933525,112616,35765,6696
19934025,112616,35766,6698
19934525,112614,35767,6699
19935025,112611,35768,6700
19935525,112612,35769,6698
19936025,112607,35770,6698
19936525,112607,35771,6698
19937025,112607,35772,6702
19937525,112603,35773,6702
19938025,112601,35774,6704
19938525,112601,35775,6702
19939025,112599,35776,6701
19939525,112594,35776,6699
19940025,112594,35777,6699
19940525,112592,35778,6701
19941025,112591,35779,6702
19941525,112590,35780,6703
19942025,112587,35781,6699
19942525,112585,35782,6698
19943025,112583,35783,6695
19943525,112582,35784,6697
19944025,112583,35785,6700
19944525,112579,35786,6699
19945025,112579,35787,6699
19945525,112574,35788,6700
19946025,112573,35789,6698
19946525,112570,35789,6696
19947025,112571,35790,6699
19947525,112570,35791,6706
19948025,112569,35792,6702
19948525,112566,35793,6702
19949025,112564,35794,6702
19949525,112563,35795,6695
19950025,112562,35796,6699
19950525,112559,35797,6699
19951025,112557,35798,6701
19951525,112554,35799,6696
19952025,112552,35800,6703
19952525,112552,35801,6697
19953025,112550,35802,6692
19953525,112549,35802,6694
19954025,112548,35803,6700
19954525,112546,35804,6699
19955025,112541,35805,6700
19955525,112540,35806,6698
19956025,112539,35807,6698
19956525,112536,35808,6704
19957025,112536,35809,6701
19957525,112532,35810,6696
19958025,112530,35811,6699
19958525,112530,35812,6700
19959025,112528,35813,6695
19959525,112526,35814,6695
19960025,112525,35815,6698
19960525,112524,35816,6699
19961025,112523,35816,6698
19961525,112520,35817,6698
19962025,112518,35818,6700
19962525,112516,35819,6700
19963025,112514,35820,6697
19963525,112514,35821,6701
19964025,112512,35822,6692
19964525,112511,35823,6699
19965025,112509,35824,6699
19965525,112507,35825,6697
19966025,112508,35826,6697
19966525,112505,35827,6698
19967025,112503,35828,6696
19967525,112502,35829,6695
19968025,112499,35829,6696
19968525,112496,35830,6698
19969025,112496,35831,6700
19969525,112494,35832,6696
19970025,112491,35833,6698
19970525,112489,35834,6699
19971025,112489,35835,6697
19971525,112488,35836,6695
19972025,112483,35837,6696
19972525,112482,35838,6696
19973025,112480,35839,6694
19973525,112478,35840,6696
19974025,112478,35841,6695
19974525,112477,35842,6700
19975025,112473,35842,6699
19975525,112473,35843,6695
19976025,112471,35844,6694
19976525,112470,35845,6693
19977025,112467,35846,6696
19977525,112467,35847,6695
19978025,112466,35848,6696
19978525,112461,35849,6693
19979025,112460,35850,6699
19979525,112458,35851,6696
19980025,112456,35852,6696
19980525,112456,35853,6697
19981025,112454,35854,6699
19981525,112450,35855,6694
19982025,112448,35855,6689
19982525,112448,35856,6698
19983025,112447,35857,6694
19983525,112444,35858,6697
19984025,112443,35859,6699
19984525,112441,35860,6696
19985025,112440,35861,6698
19985525,112439,35862,6695
19986025,112436,35863,6695
19986525,112433,35864,6695
19987025,112433,35865,6692
19987525,112431,35866,6694
19988025,112429,35867,6695
19988525,112427,35868,6695
19989025,112425,35868,6695
19989525,112421,35869,6697
19990025,112423,35870,6697
19990525,112420,35871,6697
19991025,112419,35872,6700
19991525,112417,35873,6698
19992025,112415,35874,6694
19992525,112413,35875,6692
19993025,112411,35876,6694
19993525,112410,35877,6697
19994025,112408,35878,6700
19994525,112405,35879,6699
19995025,112404,35880,6699
19995525,112402,35881,6703
19996025,112402,35881,6698
19996525,112399,35882,6698
19997025,112397,35883,6701
19997525,112394,35884,6699
19998025,112394,35885,6701
19998525,112393,35886,6695
19999025,112389,35887,6699
19999525,112388,35888,6703
20000025,112386,35889,6700
20000525,112386,35890,6699
20001025,112382,35891,6703
20001525,112383,35892,6704
20002025,112379,35893,6703
20002525,112377,35894,6700
20003025,112374,35895,6702
20003525,112372,35895,6698
20004025,112373,35896,6703
20004525,112370,35897,6702
20005025,112369,35898,6697
20005525,112366,35899,6702
20006025,112364,35900,6698
20006525,112363,35901,6705
20007025,112361,35902,6699
20007525,112360,35903,6701
20008025,112358,35904,6706
20008525,112356,35905,6698
20009025,112355,35906,6698
20009525,112351,35907,6700
20010025,112349,35908,6696
20010525,112349,35908,6696
20011025,112348,35909,6699
20011525,112346,35910,6701
20012025,112344,35911,6699
20012525,112341,35912,6699
20013025,112340,35913,6702
20013525,112338,35914,6696
20014025,112337,35915,6696
20014525,112334,35916,6697
20015025,112335,35917,6699
20015525,112331,35918,6699
20016025,112331,35919,6696
20016525,112330,35920,6700
20017025,112327,35921,6700
20017525,112324,35921,6695
20018025,112322,35922,6699
20018525,112323,35923,6695
20019025,112320,35924,6702
20019525,112318,35925,6701
20020025,112315,35926,6698
20020525,112314,35927,6703
20021025,112313,35928,6699
20021525,112313,35929,6700
20022025,112308,35930,6695
20022525,112306,35931,6697
20023025,112306,35932,6699
20023525,112304,35933,6701
20024025,112302,35934,6701
20024525,112300,35934,6703
20025025,112298,35935,6701
20025525,112295,35936,6697
20026025,112293,35937,6697
20026525,112291,35938,6696
20027025,112290,35939,6695
20027525,112289,35940,6697
20028025,112287,35941,6698
20028525,112286,35942,6692
20029025,112284,35943,6696
20029525,112283,35944,6695
20030025,112278,35945,6702
20030525,112278,35946,6694
20031025,112276,35947,6698
20031525,112275,35948,6699
20032025,112274,35948,6699
20032525,112270,35949,6696
20033025,112270,35950,6700
20033525,112267,35951,6700
20034025,112266,35952,6700
20034525,112264,35953,6698
20035025,112260,35954,6699
20035525,112260,35955,6697
20036025,112259,35956,6694
20036525,112256,35957,6694
20037025,112254,35958,6696
20037525,112252,35959,6696
20038025,112250,35960,6693
20038525,112247,35961,6696
20039025,112245,35961,6692
20039525,112244,35962,6693
20040025,112243,35963,6699
20040525,112241,35964,6696
20041025,112238,35965,6697
20041525,112237,35966,6693
20042025,112236,35967,6697
20042525,112234,35968,6696
20043025,112232,35969,6698
20043525,112229,35970,6701
20044025,112230,35971,6698
20044525,112228,35972,6695
20045025,112225,35973,6699
20045525,112224,35974,6697
20046025,112221,35974,6701
20046525,112219,35975,6698
20047025,112219,35976,6699
20047525,112215,35977,6700
20048025,112213,35978,6696
20048525,112212,35979,6695
20049025,112212,35980,6698
20049525,112207,35981,6700
20050025,112206,35982,6697
20050525,112205,35983,6694
20051025,112203,35984,6698
20051525,112202,35985,6698
20052025,112198,35986,6696
20052525,112197,35987,6693
20053025,112196,35987,6695
20053525,112193,35988,6694
20054025,112190,35989,6699
20054525,112187,35990,6691
20055025,112186,35991,6699
20055525,112184,35992,6695
20056025,112183,35993,6696
20056525,112181,35994,6693
20057025,112180,35995,6690
20057525,112177,35996,6695
20058025,112174,35997,6690
20058525,112174,35998,6695
20059025,112171,35999,6692
20059525,112171,36000,6691
20060025,112167,36000,6691
20060525,112166,36001,6693
20061025,112165,36002,6690
20061525,112163,36003,6694
20062025,112162,36004,6694
20062525,112159,36005,6694
20063025,112160,36006,6693
20063525,112157,36007,6691
20064025,112153,36008,6692
20064525,112153,36009,6691
20065025,112151,36010,6695
20065525,112148,36011,6695
20066025,112147,36012,6695
20066525,112144,36013,6699
20067025,112142,36013,6697
20067525,112141,36014,6698
20068025,112139,36015,6695
20068525,112138,36016,6699
20069025,112134,36017,6696
20069525,112133,36018,6694
20070025,112132,36019,6694
20070525,112132,36020,6690
20071025,112129,36021,6691
20071525,112128,36022,6692
20072025,112125,36023,6692
20072525,112123,36024,6692
20073025,112121,36025,6697
20073525,112119,36026,6694
20074025,112117,36026,6696
20074525,112117,36027,6696
20075025,112115,36028,6690
20075525,112114,36029,6693
20076025,112111,36030,6690
20076525,112109,36031,6690
20077025,112106,36032,6690
20077525,112108,36033,6692
20078025,112105,36034,6690
20078525,112102,36035,6694
20079025,112100,36036,6692
20079525,112098,36037,6696
20080025,112096,36038,6691
20080525,112097,36039,6686
20081025,112094,36039,6694
20081525,112090,36040,6692
20082025,112089,36041,6690
20082525,112089,36042,6691
20083025,112087,36043,6688
20083525,112086,36044,6691
20084025,112082,36045,6691
20084525,112079,36046,6691
20085025,112080,36047,6692
20085525,112078,36048,6692
20086025,112075,36049,6698
20086525,112076,36050,6692
20087025,112073,36051,6697
20087525,112070,36052,6693
20088025,112070,36053,6690
20088525,112067,36053,6692
20089025,112066,36054,6693
20089525,112063,36055,6693
20090025,112061,36056,6691
20090525,112059,36057,6696
20091025,112055,36058,6692
20091525,112055,36059,6692
20092025,112053,36060,6690
20092525,112052,36061,6693
20093025,112051,36062,6692
20093525,112047,36063,6694
20094025,112046,36064,6696
20094525,112043,36065,6694
20095025,112040,36066,6694
20095525,112041,36066,6692
20096025,112037,36067,6696
20096525,112035,36068,6698
20097025,112033,36069,6697
20097525,112033,36070,6698
20098025,112030,36071,6695
20098525,112028,36072,6697
20099025,112027,36073,6700
20099525,112026,36074,6693
20100025,112021,36075,6696
20100525,112020,36076,6697
20101025,112017,36077,6697
20101525,112016,36078,6699
20102025,112014,36079,6694
20102525,112013,36079,6696
20103025,112011,36080,6700
20103525,112011,36081,6694
20104025,112006,36082,6698
20104525,112006,36083,6701
20105025,112004,36084,6695
20105525,112002,36085,6694
20106025,112000,36086,6697
20106525,111999,36087,6699
20107025,111997,36088,6694
20107525,111994,36089,6701
20108025,111994,36090,6699
20108525,111991,36091,6695
20109025,111989,36092,6695
20109525,111988,36092,6690
20110025,111986,36093,6693
20110525,111983,36094,6694
20111025,111984,36095,6698
20111525,111982,36096,6700
20112025,111978,36097,6695
20112525,111977,36098,6694
20113025,111974,36099,6694
20113525,111973,36100,6697
20114025,111971,36101,6700
20114525,111967,36102,6698
20115025,111967,36103,6692
20115525,111966,36104,6696
20116025,111963,36105,6693
20116525,111962,36105,6693
20117025,111960,36106,6696
20117525,111959,36107,6696
20118025,111955,36108,6696
20118525,111955,36109,6692
20119025,111952,36110,6697
20119525,111951,36111,6696
20120025,111948,36112,6698
20120525,111946,36113,6694
20121025,111945,36114,6693
20121525,111943,36115,6692
20122025,111942,36116,6694
20122525,111939,36117,6688
20123025,111937,36118,6700
20123525,111935,36118,6693
20124025,111933,36119,6691
20124525,111932,36120,6694
20125025,111930,36121,6694
20125525,111927,36122,6697
20126025,111926,36123,6694
20126525,111923,36124,6696
20127025,111921,36125,6697
20127525,111921,36126,6697
20128025,111918,36127,6694
20128525,111917,36128,6694
20129025,111914,36129,6694
20129525,111914,36130,6693
20130025,111911,36131,6697
20130525,111911,36131,6694
20131025,111907,36132,6693
20131525,111905,36133,6695
20132025,111904,36134,6697
20132525,111900,36135,6695
20133025,111898,36136,6698
20133525,111896,36137,6694
20134025,111894,36138,6698
20134525,111893,36139,6694
20135025,111889,36140,6691
20135525,111887,36141,6697
20136025,111885,36142,6694
20136525,111886,36143,6691
20137025,111884,36144,6693
20137525,111884,36144,6695
20138025,111881,36145,6694
20138525,111879,36146,6692
20139025,111875,36147,6694
20139525,111875,36148,6695
20140025,111870,36149,6696
20140525,111870,36150,6694
20141025,111867,36151,6700
20141525,111864,36152,6697
20142025,111864,36153,6695
20142525,111863,36154,6695
20143025,111860,36155,6693
